cv_id,filename,tier,template,domain,name,seniority,skills_count,experience_count,misc_count,years_exp,pdf_path,gt_path,pdf_exists,gt_exists,time_extract_pymupdf_raw,status_extract_pymupdf_raw,error_extract_pymupdf_raw,time_extract_pymupdf4llm,status_extract_pymupdf4llm,error_extract_pymupdf4llm,time_extract_docling_default,status_extract_docling_default,error_extract_docling_default,time_extract_docling_custom,status_extract_docling_custom,error_extract_docling_custom,chars_pymupdf_raw,chars_pymupdf4llm,chars_docling_default,chars_docling_custom
8471,cv_08471,T4,T3_table,backend,Tanya Cruz,principal,25,4,1,13.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08471.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08471.json,True,True,0.01,ok,,5.45,ok,,1.45,ok,,3.57,ok,,0,2117,0,0
7291,cv_07291,T4,T3_table,backend,Nicholas Ortega,lead,30,3,1,11.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07291.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07291.json,True,True,0.01,ok,,3.96,ok,,1.19,ok,,2.28,ok,,0,1493,0,0
7399,cv_07399,T4,T3_table,cybersecurity,Melissa Willis,senior,21,2,1,5.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07399.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07399.json,True,True,0.01,ok,,4.13,ok,,1.5,ok,,1.59,ok,,0,1423,0,0
7767,cv_07767,T4,T3_table,cybersecurity,Ruben Reyes,senior,24,3,1,5.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07767.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07767.json,True,True,0.01,ok,,3.98,ok,,1.81,ok,,3.89,ok,,0,1327,0,0
7123,cv_07123,T4,T3_table,cybersecurity,Jennifer Sanders,senior,21,2,1,7.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07123.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07123.json,True,True,0.01,ok,,3.36,ok,,1.48,ok,,3.29,ok,,0,1058,0,0
7379,cv_07379,T4,T3_table,data_science,James Phillips,lead,23,5,3,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07379.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07379.json,True,True,0.01,ok,,5.34,ok,,1.21,ok,,3.42,ok,,0,2294,0,0
8367,cv_08367,T4,T3_table,data_science,Dawn Watts,senior,26,2,2,5.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08367.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08367.json,True,True,0.01,ok,,3.69,ok,,1.14,ok,,2.77,ok,,0,1392,0,0
8475,cv_08475,T4,T3_table,data_science,Tami Stephens,lead,26,3,2,8.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08475.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08475.json,True,True,0.01,ok,,4.62,ok,,2.06,ok,,3.24,ok,,0,1810,0,0
8355,cv_08355,T4,T3_table,data_science,Gary Ward,senior,17,2,3,6.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08355.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08355.json,True,True,0.01,ok,,4.01,ok,,1.67,ok,,2.83,ok,,0,1404,0,0
7411,cv_07411,T4,T3_table,data_science,Christine Fry,principal,23,5,1,13.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07411.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07411.json,True,True,0.01,ok,,5.73,ok,,1.25,ok,,2.43,ok,,0,2461,0,0
7083,cv_07083,T4,T3_table,design,Virginia Dean,lead,19,3,1,9.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07083.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07083.json,True,True,0.01,ok,,4.23,ok,,1.41,ok,,3.73,ok,,0,1471,0,0
8195,cv_08195,T4,T3_table,design,Leslie Macias,senior,17,2,2,6.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08195.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08195.json,True,True,0.01,ok,,3.79,ok,,1.51,ok,,2.6,ok,,0,1255,0,0
8007,cv_08007,T4,T3_table,design,Brandy Bailey,junior,21,1,2,1.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08007.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08007.json,True,True,0.01,ok,,2.85,ok,,2.06,ok,,3.19,ok,,0,885,0,0
7019,cv_07019,T4,T3_table,devops,Victoria Jackson,lead,31,3,3,9.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07019.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07019.json,True,True,0.01,ok,,4.24,ok,,2.22,ok,,2.04,ok,,0,1663,0,0
7087,cv_07087,T4,T3_table,devops,Douglas Dyer,senior,32,3,3,6.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07087.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07087.json,True,True,0.01,ok,,5.32,ok,,1.77,ok,,2.79,ok,,0,1987,0,0
7927,cv_07927,T4,T3_table,devops,Andrea Salas,senior,32,2,3,5.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07927.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07927.json,True,True,0.01,ok,,3.64,ok,,1.51,ok,,2.71,ok,,0,1216,0,0
7359,cv_07359,T4,T3_table,devops,Amber Valdez,senior,34,2,3,7.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07359.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07359.json,True,True,0.01,ok,,3.51,ok,,1.99,ok,,3.22,ok,,0,1227,0,0
8175,cv_08175,T4,T3_table,devops,Tyler Mclaughlin DDS,lead,28,4,2,11.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08175.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08175.json,True,True,0.01,ok,,4.72,ok,,1.21,ok,,2.38,ok,,0,1966,0,0
8231,cv_08231,T4,T3_table,frontend,Mary Gill,principal,23,5,1,13.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08231.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08231.json,True,True,0.01,ok,,5.03,ok,,1.27,ok,,3.86,ok,,0,2108,0,0
8455,cv_08455,T4,T3_table,frontend,Megan Johnson,mid,25,2,1,4.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08455.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08455.json,True,True,0.01,ok,,3.4,ok,,2.09,ok,,3.28,ok,,0,1172,0,0
7007,cv_07007,T4,T3_table,frontend,Lisa Nash,senior,24,3,3,5.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07007.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07007.json,True,True,0.01,ok,,4.38,ok,,1.27,ok,,2.43,ok,,0,1742,0,0
8027,cv_08027,T4,T3_table,frontend,James Burke,lead,26,5,3,10.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08027.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08027.json,True,True,0.01,ok,,5.85,ok,,1.4,ok,,3.71,ok,,0,2345,0,0
7179,cv_07179,T4,T3_table,frontend,Kristen Hurst,mid,15,1,3,3.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07179.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07179.json,True,True,0.01,ok,,3.73,ok,,2.05,ok,,3.33,ok,,0,1331,0,0
8463,cv_08463,T4,T3_table,frontend,Evan Gray,principal,26,5,2,12.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08463.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08463.json,True,True,0.01,ok,,5.02,ok,,2.14,ok,,4.6,ok,,0,2034,0,0
7095,cv_07095,T4,T3_table,general_it,Bryan Garcia,lead,18,5,1,9.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07095.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07095.json,True,True,0.01,ok,,5.38,ok,,1.82,ok,,1.86,ok,,0,2068,0,0
8327,cv_08327,T4,T3_table,mobile,Crystal Manning,mid,20,3,1,3.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08327.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08327.json,True,True,0.01,ok,,4.27,ok,,1.24,ok,,1.27,ok,,0,1604,0,0
7995,cv_07995,T4,T3_table,mobile,Diana Jacobson,lead,21,4,1,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07995.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07995.json,True,True,0.01,ok,,5.04,ok,,1.54,ok,,3.66,ok,,0,1847,0,0
8047,cv_08047,T4,T3_table,mobile,Steven Williams,mid,23,1,2,4.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08047.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08047.json,True,True,0.01,ok,,3.27,ok,,1.36,ok,,2.72,ok,,0,1000,0,0
8275,cv_08275,T4,T3_table,mobile,Gary Owens,senior,21,3,2,6.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08275.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08275.json,True,True,0.01,ok,,4.11,ok,,1.13,ok,,3.15,ok,,0,1510,0,0
7183,cv_07183,T4,T3_table,product_management,Melinda Warner,mid,19,2,1,2.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07183.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07183.json,True,True,0.01,ok,,4.13,ok,,1.49,ok,,3.62,ok,,0,1224,0,0
8155,cv_08155,T4,T3_table,product_management,Tracey Colon,senior,22,3,2,7.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08155.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08155.json,True,True,0.01,ok,,4.11,ok,,2.07,ok,,3.27,ok,,0,1499,0,0
7991,cv_07991,T4,T3_table,product_management,John Ramos,principal,23,4,3,13.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07991.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07991.json,True,True,0.01,ok,,4.85,ok,,1.25,ok,,3.4,ok,,0,2006,0,0
8139,cv_08139,T4,T3_table,qa_testing,Sean Key,mid,23,2,1,3.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08139.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08139.json,True,True,0.01,ok,,3.95,ok,,1.52,ok,,2.73,ok,,0,1294,0,0
7911,cv_07911,T4,T3_table,qa_testing,Aaron Franklin,senior,20,2,1,6.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07911.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07911.json,True,True,0.01,ok,,3.96,ok,,1.6,ok,,2.66,ok,,0,1312,0,0
8876,cv_08876,T5,T5_creative,backend,Larry Barnes PhD,senior,19,4,4,6.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08876.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08876.json,True,True,0.01,ok,,0.57,ok,,1.18,ok,,1.24,ok,,2316,2431,2259,2271
9926,cv_09926,T5,T5_creative,backend,Teresa Peters,lead,18,5,3,11.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09926.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09926.json,True,True,0.01,ok,,0.53,ok,,1.29,ok,,1.23,ok,,2576,2743,2523,2523
9956,cv_09956,T5,T5_creative,backend,Sarah Nash,lead,27,3,4,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09956.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09956.json,True,True,0.01,ok,,0.39,ok,,1.17,ok,,1.77,ok,,1831,1996,1711,1723
9916,cv_09916,T5,T5_creative,backend,Alfred Wheeler,senior,31,4,3,6.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09916.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09916.json,True,True,0.01,ok,,0.52,ok,,1.23,ok,,1.34,ok,,2388,2580,2202,2202
9006,cv_09006,T5,T5_creative,backend,Gabrielle Douglas,mid,26,1,3,2.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09006.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09006.json,True,True,0.01,ok,,0.4,ok,,1.12,ok,,1.15,ok,,1083,1147,221,221
8756,cv_08756,T5,T5_creative,cybersecurity,Nicole George,principal,26,5,3,12.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08756.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08756.json,True,True,0.01,ok,,0.54,ok,,2.13,ok,,2.23,ok,,2680,2805,2551,2563
9751,cv_09751,T5,T5_creative,cybersecurity,Andrew Thornton,lead,25,3,4,8.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09751.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09751.json,True,True,0.01,ok,,0.51,ok,,1.63,ok,,1.18,ok,,2069,2189,1884,1896
9656,cv_09656,T5,T5_creative,data_science,Jessica Ward,lead,25,4,3,10.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09656.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09656.json,True,True,0.01,ok,,0.47,ok,,1.21,ok,,1.26,ok,,2354,2506,2209,2209
9266,cv_09266,T5,T5_creative,data_science,Brittany Paul,mid,26,1,3,3.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09266.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09266.json,True,True,0.04,ok,,0.32,ok,,1.1,ok,,1.15,ok,,1077,1125,306,306
9276,cv_09276,T5,T5_creative,data_science,Brian King,mid,26,1,6,3.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09276.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09276.json,True,True,0.01,ok,,0.38,ok,,1.12,ok,,1.17,ok,,1704,1867,1541,1553
9636,cv_09636,T5,T5_creative,data_science,Dr. Christopher Lane,senior,23,3,5,5.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09636.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09636.json,True,True,0.01,ok,,0.39,ok,,1.18,ok,,1.16,ok,,1865,1916,1764,1776
8506,cv_08506,T5,T5_creative,design,Melinda White,lead,21,3,4,8.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08506.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08506.json,True,True,0.01,ok,,0.34,ok,,1.16,ok,,1.24,ok,,1582,1679,1253,1253
8516,cv_08516,T5,T5_creative,design,Joshua Wade,senior,22,2,5,6.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08516.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08516.json,True,True,0.01,ok,,0.4,ok,,1.08,ok,,1.62,ok,,1235,1305,1085,1097
9431,cv_09431,T5,T5_creative,devops,Dominic Adkins,principal,31,5,6,17.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09431.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09431.json,True,True,0.01,ok,,0.54,ok,,2.24,ok,,2.31,ok,,2572,2719,2399,2411
9071,cv_09071,T5,T5_creative,devops,James Vasquez,senior,27,2,4,5.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09071.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09071.json,True,True,0.01,ok,,0.4,ok,,1.2,ok,,1.23,ok,,1920,2043,1769,1769
8931,cv_08931,T5,T5_creative,devops,Jason Andrews,lead,28,4,3,10.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08931.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08931.json,True,True,0.01,ok,,0.39,ok,,1.15,ok,,1.14,ok,,1991,2140,471,483
9461,cv_09461,T5,T5_creative,devops,Eric Francis,mid,29,4,4,4.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09461.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09461.json,True,True,0.01,ok,,0.54,ok,,2.78,ok,,2.36,ok,,2666,2860,2455,2455
8906,cv_08906,T5,T5_creative,frontend,Joyce White,junior,24,1,5,1.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08906.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08906.json,True,True,0.01,ok,,0.32,ok,,1.09,ok,,1.18,ok,,1226,1249,176,176
9591,cv_09591,T5,T5_creative,frontend,Jordan Banks,senior,25,3,3,5.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09591.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09591.json,True,True,0.01,ok,,0.39,ok,,1.18,ok,,1.13,ok,,2044,2134,1845,1857
9851,cv_09851,T5,T5_creative,frontend,Jeffrey Patel,mid,27,2,3,2.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09851.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09851.json,True,True,0.01,ok,,0.38,ok,,1.09,ok,,1.18,ok,,1820,2047,1650,1662
8781,cv_08781,T5,T5_creative,frontend,Erin Mcclain,senior,23,3,3,6.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08781.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08781.json,True,True,0.01,ok,,0.34,ok,,1.12,ok,,1.22,ok,,1519,1645,1384,1384
9621,cv_09621,T5,T5_creative,frontend,Wanda Costa,senior,24,3,5,7.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09621.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09621.json,True,True,0.01,ok,,0.36,ok,,1.23,ok,,1.17,ok,,1751,1881,1568,1580
9241,cv_09241,T5,T5_creative,general_it,Cindy Rosario,principal,22,3,3,13.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09241.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09241.json,True,True,0.01,ok,,0.36,ok,,1.12,ok,,1.22,ok,,1734,1834,1619,1631
9436,cv_09436,T5,T5_creative,general_it,Mallory Ortega DDS,senior,24,4,3,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09436.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09436.json,True,True,0.01,ok,,0.45,ok,,1.19,ok,,1.81,ok,,1836,1985,1678,1690
9561,cv_09561,T5,T5_creative,mobile,Willie Olson,mid,21,1,3,2.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09561.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09561.json,True,True,0.01,ok,,0.34,ok,,1.13,ok,,1.15,ok,,1206,1288,338,338
9181,cv_09181,T5,T5_creative,mobile,Carmen Espinoza,mid,16,1,5,2.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09181.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09181.json,True,True,0.02,ok,,0.3,ok,,1.09,ok,,1.19,ok,,1250,1286,224,224
9546,cv_09546,T5,T5_creative,mobile,Erica Carter,lead,27,4,3,9.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09546.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09546.json,True,True,0.01,ok,,0.39,ok,,1.15,ok,,1.23,ok,,2023,2124,1862,1874
9446,cv_09446,T5,T5_creative,mobile,Christine Mitchell,lead,26,4,4,10.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09446.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09446.json,True,True,0.01,ok,,0.41,ok,,1.17,ok,,1.13,ok,,2105,2201,592,604
8571,cv_08571,T5,T5_creative,product_management,Melissa Baker,mid,22,3,4,3.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08571.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08571.json,True,True,0.01,ok,,0.36,ok,,1.12,ok,,1.17,ok,,1695,1768,1599,1611
9701,cv_09701,T5,T5_creative,product_management,Christopher Case,junior,23,2,6,1.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09701.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09701.json,True,True,0.01,ok,,0.37,ok,,1.11,ok,,1.2,ok,,1999,1998,1913,1913
8706,cv_08706,T5,T5_creative,qa_testing,George Brown,lead,21,3,4,8.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08706.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08706.json,True,True,0.01,ok,,0.36,ok,,1.2,ok,,1.16,ok,,1705,1848,516,516
8525,cv_08525,T5,T5_dark,backend,Dr. Hailey Brown,principal,23,4,4,12.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08525.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08525.json,True,True,0.01,ok,,0.28,ok,,1.58,ok,,1.21,ok,,1941,2063,2016,2028
8650,cv_08650,T5,T5_dark,backend,Donald Green,mid,27,2,5,4.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08650.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08650.json,True,True,0.01,ok,,0.31,ok,,1.15,ok,,1.09,ok,,1157,1347,1216,1228
9300,cv_09300,T5,T5_dark,backend,Angela Dougherty DVM,senior,25,2,3,5.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09300.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09300.json,True,True,0.01,ok,,0.28,ok,,1.19,ok,,1.24,ok,,1682,1820,1763,1775
8740,cv_08740,T5,T5_dark,backend,Emily Durham,senior,21,2,4,5.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08740.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08740.json,True,True,0.01,ok,,0.31,ok,,1.14,ok,,1.17,ok,,1223,1400,1292,1304
8850,cv_08850,T5,T5_dark,backend,Malik Harper,senior,21,2,5,5.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08850.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08850.json,True,True,0.01,ok,,0.27,ok,,1.1,ok,,1.16,ok,,1458,1575,1326,1326
9105,cv_09105,T5,T5_dark,cybersecurity,Carol Patterson,senior,23,3,5,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09105.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09105.json,True,True,0.01,ok,,0.29,ok,,1.22,ok,,1.21,ok,,1978,2119,2062,2074
9365,cv_09365,T5,T5_dark,cybersecurity,Julie Buchanan,senior,23,3,6,6.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09365.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09365.json,True,True,0.01,ok,,0.28,ok,,1.13,ok,,1.69,ok,,1821,1933,1897,1909
9115,cv_09115,T5,T5_dark,cybersecurity,Tara Wolfe,mid,21,1,6,3.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09115.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09115.json,True,True,0.01,ok,,0.25,ok,,1.15,ok,,1.23,ok,,1218,1312,1271,1283
9680,cv_09680,T5,T5_dark,data_science,Jennifer Jackson,senior,24,3,4,5.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09680.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09680.json,True,True,0.01,ok,,0.28,ok,,1.15,ok,,1.2,ok,,1789,1901,1813,1825
9215,cv_09215,T5,T5_dark,data_science,Robert Richards,mid,23,1,4,3.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_09215.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_09215.json,True,True,0.01,ok,,0.25,ok,,1.11,ok,,1.22,ok,,927,1012,968,980
8990,cv_08990,T5,T5_dark,data_science,Dawn Williams,intern,23,1,4,0.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08990.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08990.json,True,True,0.01,ok,,0.29,ok,,1.03,ok,,1.18,ok,,833,908,885,897
